,0
61742,1
61743,0
61744,0
61745,0
61746,1
61747,1
61748,0
61749,0
61750,0
61751,1
61752,0
61753,0
61754,0
61755,0
61756,1
61757,0
61758,0
61759,0
61760,1
61761,0
61762,1
61763,1
61764,0
61765,1
61766,0
61767,0
61768,0
61769,0
61770,0
61771,0
61772,0
61773,1
61774,0
61775,0
61776,0
61777,1
61778,1
61779,1
61780,1
61781,0
61782,0
61783,0
61784,0
61785,0
61786,1
61787,1
61788,0
61789,1
61790,0
61791,1
61792,0
61793,0
61794,0
61795,0
61796,0
61797,0
61798,0
61799,0
61800,0
61801,1
61802,0
61803,0
61804,0
61805,0
61806,0
61807,0
61808,1
61809,0
61810,0
61811,0
61812,1
61813,1
61814,0
61815,0
61816,0
61817,0
61818,0
61819,1
61820,0
61821,0
61822,0
61823,0
61824,1
61825,1
61826,0
61827,0
61828,0
61829,0
61830,1
61831,0
61832,1
61833,1
61834,0
61835,0
61836,0
61837,0
61838,0
61839,1
61840,1
61841,0
61842,0
61843,0
61844,1
61845,1
61846,0
61847,0
61848,0
61849,1
61850,1
61851,1
61852,1
61853,0
61854,0
61855,1
61856,1
61857,0
61858,0
61859,0
61860,0
61861,1
61862,0
61863,0
61864,0
61865,0
61866,0
61867,0
61868,0
61869,0
61870,1
61871,0
61872,1
61873,1
61874,0
61875,0
61876,1
61877,0
61878,1
61879,0
61880,1
61881,1
61882,1
61883,0
61884,1
61885,0
61886,0
61887,1
61888,0
61889,0
61890,0
61891,1
61892,1
61893,0
61894,1
61895,0
61896,1
61897,0
61898,0
61899,0
61900,0
61901,1
61902,0
61903,1
61904,1
61905,1
61906,0
61907,1
61908,0
61909,0
61910,0
61911,1
61912,0
61913,0
61914,0
61915,0
61916,0
61917,1
61918,1
61919,0
61920,0
61921,1
61922,0
61923,0
61924,0
61925,0
61926,0
61927,1
61928,0
61929,0
61930,0
61931,0
61932,1
61933,1
61934,0
61935,0
61936,0
61937,0
61938,0
61939,0
61940,1
61941,0
61942,0
61943,0
61944,0
61945,0
61946,0
61947,0
61948,0
61949,0
61950,0
61951,0
61952,0
61953,0
61954,0
61955,0
61956,0
61957,0
61958,0
61959,0
61960,0
61961,1
61962,0
61963,1
61964,1
61965,0
61966,0
61967,1
61968,0
61969,0
61970,0
61971,0
61972,1
61973,0
61974,0
61975,0
61976,0
61977,0
61978,0
61979,0
61980,0
61981,0
61982,0
61983,1
61984,1
61985,0
61986,0
61987,0
61988,1
61989,0
61990,0
61991,0
61992,0
61993,1
61994,0
61995,0
61996,1
61997,0
61998,1
61999,0
62000,1
62001,1
62002,0
62003,0
62004,0
62005,0
62006,0
62007,1
62008,0
62009,1
62010,0
62011,1
62012,0
62013,0
62014,0
62015,1
62016,1
62017,1
62018,0
62019,0
62020,0
62021,1
62022,0
62023,0
62024,0
62025,0
62026,1
62027,0
62028,0
62029,0
62030,1
62031,1
62032,0
62033,0
62034,0
62035,0
62036,0
62037,1
62038,0
62039,1
62040,0
62041,0
62042,0
62043,1
62044,0
62045,0
62046,0
62047,0
62048,1
62049,0
62050,0
62051,0
62052,1
62053,1
62054,0
62055,0
62056,0
62057,1
62058,1
62059,0
62060,0
62061,1
62062,0
62063,0
62064,0
62065,1
62066,0
62067,0
62068,1
62069,0
62070,0
62071,1
62072,0
62073,0
62074,1
62075,0
62076,0
62077,0
62078,0
62079,1
62080,1
62081,1
62082,0
62083,0
62084,1
62085,0
62086,1
62087,1
62088,1
62089,0
62090,0
62091,0
62092,0
62093,1
62094,1
62095,1
62096,0
62097,0
62098,1
62099,0
62100,0
62101,0
62102,0
62103,0
62104,0
62105,0
62106,0
62107,0
62108,1
62109,1
62110,0
62111,0
62112,1
62113,1
62114,1
62115,1
62116,0
62117,0
62118,1
62119,0
62120,0
62121,1
62122,1
62123,0
62124,0
62125,1
62126,0
62127,1
62128,0
62129,0
62130,0
62131,0
62132,1
62133,0
62134,1
62135,0
62136,1
62137,0
62138,0
62139,0
62140,1
62141,0
62142,0
62143,1
62144,0
62145,1
62146,1
62147,0
62148,0
62149,0
62150,1
62151,0
62152,1
62153,1
62154,1
62155,0
62156,0
62157,1
62158,1
62159,0
62160,0
62161,1
62162,1
62163,1
62164,1
62165,0
62166,0
62167,0
62168,1
62169,1
62170,0
62171,1
62172,0
62173,0
62174,0
62175,0
62176,0
62177,1
62178,0
62179,0
62180,0
62181,0
62182,0
62183,0
62184,1
62185,0
62186,1
62187,0
62188,0
62189,1
62190,0
62191,1
62192,1
62193,0
62194,1
62195,1
62196,0
62197,0
62198,0
62199,0
62200,0
62201,0
62202,0
62203,0
62204,0
62205,0
62206,1
62207,0
62208,0
62209,0
62210,0
62211,0
62212,1
62213,1
62214,0
62215,1
62216,0
62217,0
62218,0
62219,0
62220,1
62221,0
62222,1
62223,0
62224,0
62225,0
62226,0
62227,1
62228,0
62229,0
62230,1
62231,0
62232,0
62233,0
62234,0
62235,0
62236,0
62237,0
62238,0
62239,0
62240,0
62241,0
62242,0
62243,1
62244,1
62245,0
62246,1
62247,0
62248,0
62249,0
62250,0
62251,0
62252,0
62253,0
62254,0
62255,0
62256,0
62257,1
62258,0
62259,0
62260,1
62261,0
62262,0
62263,1
62264,0
62265,1
62266,0
62267,1
62268,1
62269,0
62270,0
62271,0
62272,1
62273,1
62274,0
62275,0
62276,1
62277,1
62278,0
62279,0
62280,1
62281,1
62282,1
62283,0
62284,0
62285,1
62286,0
62287,0
62288,1
62289,0
62290,0
62291,1
62292,1
62293,0
62294,0
62295,0
62296,1
62297,0
62298,0
62299,1
62300,0
62301,0
62302,0
62303,0
62304,0
62305,1
62306,1
62307,0
62308,0
62309,1
62310,1
62311,1
62312,1
62313,0
62314,0
62315,0
62316,0
62317,1
62318,0
62319,0
62320,0
62321,0
62322,0
62323,0
62324,0
62325,1
62326,0
62327,0
62328,1
62329,0
62330,1
62331,0
62332,0
62333,1
62334,1
62335,0
62336,0
62337,0
62338,0
62339,0
62340,0
62341,1
62342,0
62343,0
62344,0
62345,0
62346,1
62347,0
62348,0
62349,0
62350,0
62351,0
62352,0
62353,1
62354,0
62355,0
62356,0
62357,1
62358,0
62359,0
62360,1
62361,1
62362,1
62363,0
62364,0
62365,1
62366,0
62367,1
62368,0
62369,0
62370,1
62371,0
62372,0
62373,1
62374,0
62375,1
62376,0
62377,0
62378,1
62379,0
62380,1
62381,1
62382,0
62383,0
62384,0
62385,0
62386,1
62387,1
62388,0
62389,0
62390,1
62391,0
62392,1
62393,0
62394,1
62395,0
62396,1
62397,1
62398,1
62399,0
62400,1
62401,1
62402,1
62403,1
62404,0
62405,1
62406,0
62407,0
62408,0
62409,0
62410,1
62411,0
62412,0
62413,0
62414,1
62415,1
62416,0
62417,0
62418,0
62419,1
62420,0
62421,0
62422,0
62423,1
62424,1
62425,0
62426,0
62427,0
62428,1
62429,1
62430,0
62431,0
62432,0
62433,0
62434,0
62435,0
62436,0
62437,1
62438,0
62439,0
62440,0
62441,0
62442,1
62443,0
62444,0
62445,0
62446,0
62447,0
62448,1
62449,1
62450,0
62451,0
62452,1
62453,0
62454,1
62455,1
62456,0
62457,0
62458,0
62459,0
62460,0
62461,0
62462,0
62463,1
62464,0
62465,0
62466,0
62467,1
62468,0
62469,0
62470,1
62471,0
62472,0
62473,1
62474,1
62475,1
62476,0
62477,0
62478,0
62479,0
62480,1
62481,0
62482,0
62483,0
62484,1
62485,0
62486,1
62487,0
62488,0
62489,0
62490,1
62491,0
62492,0
62493,0
62494,0
62495,0
62496,0
62497,0
62498,0
62499,1
62500,0
62501,0
62502,0
62503,0
62504,0
62505,0
62506,1
62507,0
62508,0
62509,0
62510,1
62511,0
62512,0
62513,1
62514,0
62515,0
62516,0
62517,0
62518,0
62519,1
62520,0
62521,1
62522,0
62523,1
62524,0
62525,0
62526,0
62527,1
62528,1
62529,0
62530,1
62531,0
62532,1
62533,1
62534,0
62535,0
62536,0
62537,0
62538,1
62539,0
62540,1
62541,0
62542,0
62543,0
62544,0
62545,0
62546,0
62547,0
62548,0
62549,1
62550,0
62551,0
62552,1
62553,0
62554,0
62555,1
62556,0
62557,1
62558,0
62559,0
62560,1
62561,1
62562,1
62563,1
62564,0
62565,1
62566,1
62567,0
62568,0
62569,1
62570,0
62571,1
62572,0
62573,0
62574,0
62575,1
62576,0
62577,0
62578,1
62579,1
62580,0
62581,1
62582,1
62583,1
62584,0
62585,0
62586,0
62587,0
62588,0
62589,0
62590,0
62591,0
62592,1
62593,0
62594,1
62595,0
62596,1
62597,0
62598,0
62599,0
62600,0
62601,0
62602,0
62603,0
62604,0
62605,1
62606,0
62607,0
62608,0
62609,0
62610,1
62611,0
62612,1
62613,0
62614,1
62615,1
62616,1
62617,1
62618,1
62619,0
62620,0
62621,0
62622,0
62623,0
62624,0
62625,1
62626,0
62627,0
62628,0
62629,1
62630,0
62631,0
62632,1
62633,0
62634,0
62635,0
62636,0
62637,0
62638,1
62639,0
62640,1
62641,0
62642,0
62643,0
62644,0
62645,1
62646,0
62647,0
62648,1
62649,1
62650,0
62651,0
62652,0
62653,0
62654,0
62655,0
62656,0
62657,1
62658,0
62659,0
62660,0
62661,0
62662,1
62663,0
62664,1
62665,0
62666,0
62667,1
62668,0
62669,0
62670,0
62671,0
62672,1
62673,0
62674,1
62675,0
62676,1
62677,0
62678,1
62679,0
62680,0
62681,0
62682,0
62683,0
62684,1
62685,1
62686,1
62687,0
62688,1
62689,1
62690,0
62691,0
62692,0
62693,1
62694,0
62695,0
62696,1
62697,0
62698,0
62699,0
62700,1
62701,0
62702,0
62703,0
62704,0
62705,0
62706,0
62707,0
62708,0
62709,1
62710,0
62711,1
62712,1
62713,0
62714,0
62715,0
62716,0
62717,0
62718,0
62719,0
62720,0
62721,1
62722,0
62723,1
62724,0
62725,0
62726,1
62727,1
62728,0
62729,1
62730,0
62731,0
62732,0
62733,0
62734,0
62735,1
62736,0
62737,0
62738,0
62739,0
62740,1
62741,0
62742,1
62743,0
62744,1
62745,1
62746,0
62747,0
62748,1
62749,1
62750,1
62751,0
62752,0
62753,0
62754,1
62755,0
62756,0
62757,0
62758,0
62759,0
62760,1
62761,0
62762,0
62763,1
62764,1
62765,0
62766,0
62767,1
62768,0
62769,0
62770,1
62771,0
62772,1
62773,1
62774,1
62775,1
62776,1
62777,0
62778,0
62779,1
62780,0
62781,1
62782,0
62783,0
62784,1
62785,0
62786,1
62787,1
62788,0
62789,0
62790,0
62791,0
62792,1
62793,1
62794,1
62795,0
62796,1
62797,0
62798,1
62799,0
62800,0
62801,0
62802,0
62803,0
62804,0
62805,0
62806,0
62807,0
62808,0
62809,0
62810,0
62811,0
62812,0
62813,1
62814,1
62815,0
62816,1
62817,0
62818,0
62819,0
62820,1
62821,1
62822,1
62823,0
62824,1
62825,0
62826,0
62827,0
62828,0
62829,0
62830,0
62831,1
62832,0
62833,0
62834,0
62835,0
62836,1
62837,1
62838,1
62839,0
62840,1
62841,1
62842,0
62843,0
62844,0
62845,0
62846,1
62847,1
62848,1
62849,0
62850,0
62851,0
62852,0
62853,1
62854,1
62855,0
62856,1
62857,0
62858,1
62859,0
62860,0
62861,0
62862,1
62863,1
62864,0
62865,1
62866,1
62867,0
62868,0
62869,0
62870,1
62871,1
62872,1
62873,0
62874,1
62875,1
62876,0
62877,1
62878,1
62879,0
62880,1
62881,0
62882,0
62883,0
62884,1
62885,0
62886,1
62887,1
62888,0
62889,0
62890,0
62891,1
62892,0
62893,0
62894,0
62895,0
62896,1
62897,1
62898,1
62899,0
62900,0
62901,0
62902,0
62903,0
62904,0
62905,0
62906,1
62907,0
62908,0
62909,0
62910,1
62911,1
62912,1
62913,1
62914,0
62915,0
62916,0
62917,0
62918,1
62919,0
62920,0
62921,0
62922,0
62923,0
62924,0
62925,1
62926,0
62927,0
62928,1
62929,1
62930,0
62931,0
62932,0
62933,0
62934,0
62935,0
62936,1
62937,1
62938,0
62939,0
62940,0
62941,0
62942,1
62943,0
62944,0
62945,1
62946,1
62947,1
62948,0
62949,0
62950,0
62951,1
62952,1
62953,1
62954,0
62955,0
62956,0
62957,1
62958,1
62959,1
62960,0
62961,0
62962,0
62963,1
62964,1
62965,0
62966,0
62967,0
62968,1
62969,0
62970,1
62971,0
62972,0
62973,0
62974,1
62975,0
62976,1
62977,0
62978,0
62979,0
62980,0
62981,0
62982,0
62983,0
62984,0
62985,1
62986,0
62987,0
62988,1
62989,1
62990,0
62991,0
62992,0
62993,0
62994,1
62995,1
62996,1
62997,0
62998,0
62999,0
63000,0
63001,0
63002,0
63003,0
63004,0
63005,1
63006,1
63007,1
63008,0
63009,1
63010,0
63011,1
63012,1
63013,0
63014,0
63015,0
63016,0
63017,1
63018,0
63019,0
63020,0
63021,1
63022,0
63023,1
63024,0
63025,1
63026,0
63027,0
63028,0
63029,1
63030,1
63031,0
63032,0
63033,0
63034,1
63035,0
63036,0
63037,0
63038,0
63039,0
63040,1
63041,1
63042,1
63043,0
63044,0
63045,1
63046,0
63047,1
63048,0
63049,0
63050,0
63051,0
63052,0
63053,1
63054,1
63055,0
63056,1
63057,0
63058,0
63059,0
63060,0
63061,0
63062,0
63063,1
63064,0
63065,0
63066,0
63067,0
63068,0
63069,0
63070,1
63071,0
63072,0
63073,0
63074,0
63075,1
63076,0
63077,0
63078,0
63079,1
63080,0
63081,0
63082,0
63083,0
63084,0
63085,0
63086,0
63087,0
63088,1
63089,1
63090,1
63091,0
63092,0
63093,0
63094,1
63095,0
63096,1
63097,0
63098,1
63099,0
63100,1
63101,0
63102,1
63103,0
63104,0
63105,0
63106,0
63107,0
63108,1
63109,0
63110,0
63111,1
63112,0
63113,1
63114,0
63115,1
63116,0
63117,0
63118,0
63119,0
63120,1
63121,0
63122,0
63123,1
63124,1
63125,0
63126,0
63127,0
63128,0
63129,0
63130,0
63131,0
63132,1
63133,1
63134,0
63135,0
63136,0
63137,1
63138,0
63139,0
63140,0
63141,1
63142,0
63143,0
63144,0
63145,0
63146,1
63147,1
63148,0
63149,0
63150,0
63151,0
63152,1
63153,0
63154,0
63155,0
63156,0
63157,0
63158,0
63159,0
63160,0
63161,1
63162,0
63163,1
63164,1
63165,1
63166,0
63167,1
63168,1
63169,0
63170,0
63171,1
63172,1
63173,0
63174,1
63175,0
63176,0
63177,0
63178,1
63179,0
63180,0
63181,1
63182,1
63183,0
63184,0
63185,0
63186,0
63187,0
63188,1
63189,0
63190,0
63191,0
63192,1
63193,1
63194,0
63195,0
63196,0
63197,0
63198,0
63199,0
63200,0
63201,1
63202,0
63203,0
63204,0
63205,1
63206,0
63207,0
63208,1
63209,1
63210,1
63211,1
63212,0
63213,0
63214,1
63215,0
63216,0
63217,0
63218,0
63219,0
63220,0
63221,0
63222,1
63223,0
63224,1
63225,1
63226,1
63227,1
63228,1
63229,1
63230,1
63231,0
63232,0
63233,0
63234,1
63235,1
63236,0
63237,1
63238,0
63239,0
63240,0
63241,0
63242,0
63243,0
63244,0
63245,1
63246,0
63247,0
63248,0
63249,1
63250,1
63251,1
63252,1
63253,1
63254,0
63255,0
63256,1
63257,1
63258,0
63259,1
63260,1
63261,0
63262,0
63263,1
63264,0
63265,0
63266,0
63267,0
63268,0
63269,1
63270,0
63271,1
63272,1
63273,0
63274,1
63275,1
63276,0
63277,1
63278,0
63279,0
63280,1
63281,0
63282,0
63283,0
63284,1
63285,0
63286,0
63287,0
63288,0
63289,0
63290,1
63291,0
63292,0
63293,1
63294,0
63295,0
63296,0
63297,1
63298,0
63299,0
63300,1
63301,0
63302,0
63303,0
63304,0
63305,1
63306,0
63307,0
63308,0
63309,0
63310,0
63311,0
63312,1
63313,0
63314,0
63315,0
63316,0
63317,1
63318,0
63319,0
63320,1
63321,0
63322,1
63323,0
63324,1
63325,0
63326,0
63327,0
63328,0
63329,0
63330,0
63331,0
63332,0
63333,0
63334,0
63335,1
63336,0
63337,1
63338,0
63339,0
63340,0
63341,0
63342,0
63343,0
63344,1
63345,0
63346,0
63347,0
63348,1
63349,0
63350,0
63351,1
63352,1
63353,0
63354,1
63355,0
63356,0
63357,0
63358,0
63359,0
63360,0
63361,1
63362,0
63363,0
63364,0
63365,1
63366,1
63367,1
63368,0
63369,0
63370,0
63371,0
63372,0
63373,0
63374,0
63375,0
63376,0
63377,1
63378,1
63379,0
63380,1
63381,0
63382,0
63383,0
63384,0
63385,0
63386,0
63387,0
63388,0
63389,0
63390,1
63391,0
63392,0
63393,0
63394,0
63395,0
63396,0
63397,0
63398,0
63399,0
63400,0
63401,1
63402,0
63403,0
63404,0
63405,1
63406,0
63407,0
63408,1
63409,0
63410,1
63411,0
63412,1
63413,0
63414,0
63415,1
63416,0
63417,0
63418,0
63419,1
63420,1
63421,0
63422,0
63423,0
63424,0
63425,0
63426,0
63427,0
63428,0
63429,0
63430,0
63431,1
63432,0
63433,0
63434,0
63435,0
63436,0
63437,0
63438,1
63439,0
63440,0
63441,0
63442,0
63443,0
63444,1
63445,0
63446,0
63447,0
63448,0
63449,0
63450,0
63451,0
63452,0
63453,0
63454,0
63455,1
63456,0
63457,0
63458,1
63459,0
63460,0
63461,1
63462,1
63463,0
63464,0
63465,0
63466,0
63467,0
63468,0
63469,0
63470,1
63471,0
63472,0
63473,1
63474,1
63475,0
63476,1
63477,1
63478,0
63479,1
63480,0
63481,0
63482,0
63483,1
63484,1
63485,0
63486,0
63487,1
63488,0
63489,1
63490,1
63491,0
63492,0
63493,0
63494,0
63495,1
63496,0
63497,1
63498,1
63499,0
63500,0
63501,1
63502,0
63503,0
63504,1
63505,1
63506,0
63507,1
63508,0
63509,1
63510,1
63511,0
63512,1
63513,0
63514,0
63515,0
63516,1
63517,0
63518,0
63519,0
63520,1
63521,0
63522,1
63523,1
63524,0
63525,0
63526,0
63527,0
63528,0
63529,1
63530,1
63531,0
63532,0
63533,1
63534,1
63535,0
63536,0
63537,0
63538,1
63539,0
63540,0
63541,1
63542,1
63543,1
63544,0
63545,0
63546,0
63547,0
63548,0
63549,0
63550,0
63551,0
63552,0
63553,0
63554,1
63555,0
63556,0
63557,0
63558,1
63559,0
63560,0
63561,1
63562,0
63563,0
63564,0
63565,1
63566,1
63567,0
63568,0
63569,0
63570,1
63571,0
63572,0
63573,0
63574,1
63575,0
63576,0
63577,0
63578,1
63579,1
63580,0
63581,0
63582,1
63583,0
63584,0
63585,0
63586,0
63587,0
63588,0
63589,0
63590,0
63591,0
63592,0
63593,0
63594,0
63595,0
63596,0
63597,0
63598,1
63599,0
63600,0
63601,0
63602,0
63603,0
63604,0
63605,0
63606,0
63607,0
63608,0
63609,0
63610,1
63611,1
63612,0
63613,0
63614,1
63615,1
63616,0
63617,0
63618,0
63619,0
63620,1
63621,1
63622,1
63623,0
63624,0
63625,1
63626,1
63627,0
63628,0
63629,0
63630,1
63631,1
63632,1
63633,0
63634,1
63635,0
63636,1
63637,0
63638,0
63639,0
63640,0
63641,0
63642,0
63643,0
63644,0
63645,1
63646,0
63647,0
63648,1
63649,0
63650,0
63651,0
63652,0
63653,0
63654,1
63655,0
63656,0
63657,1
63658,1
63659,0
63660,0
63661,1
63662,0
63663,0
63664,0
63665,0
63666,0
63667,0
63668,1
63669,0
63670,1
63671,1
63672,0
63673,0
63674,1
63675,0
63676,0
63677,0
63678,1
63679,0
63680,0
63681,0
63682,0
63683,1
63684,1
63685,0
63686,0
63687,1
63688,0
63689,1
63690,1
63691,0
63692,1
63693,0
63694,0
63695,1
63696,0
63697,0
63698,0
63699,0
63700,0
63701,0
63702,0
63703,0
63704,0
63705,1
63706,0
63707,0
63708,1
63709,0
63710,0
63711,1
63712,0
63713,0
63714,1
63715,1
63716,1
63717,0
63718,1
63719,0
63720,0
63721,0
63722,0
63723,0
63724,0
63725,0
63726,0
63727,0
63728,1
63729,0
63730,1
63731,1
63732,0
63733,1
63734,1
63735,0
63736,1
63737,1
63738,1
63739,0
63740,0
63741,0
63742,0
63743,0
63744,1
63745,0
63746,0
63747,1
63748,1
63749,1
63750,0
63751,0
63752,1
63753,1
63754,0
63755,0
63756,0
63757,0
63758,0
63759,0
63760,0
63761,1
63762,0
63763,0
63764,0
63765,1
63766,0
63767,0
63768,0
63769,0
63770,0
63771,1
63772,1
63773,0
63774,0
63775,0
63776,0
63777,0
63778,0
63779,0
63780,0
63781,1
63782,0
63783,1
63784,1
63785,0
63786,0
63787,1
63788,1
63789,1
63790,0
63791,0
63792,1
63793,0
63794,1
63795,0
63796,0
63797,0
63798,0
63799,0
63800,1
63801,0
63802,0
63803,0
63804,1
63805,0
63806,1
63807,1
63808,0
63809,1
63810,1
63811,0
63812,0
63813,0
63814,0
63815,0
63816,0
63817,0
63818,0
63819,1
63820,0
63821,1
63822,1
63823,1
63824,1
63825,0
63826,0
63827,0
63828,1
63829,1
63830,0
63831,0
63832,0
63833,0
63834,0
63835,0
63836,1
63837,1
63838,0
63839,0
63840,0
63841,1
63842,1
63843,0
63844,0
63845,0
63846,1
63847,1
63848,0
63849,0
63850,0
63851,0
63852,0
63853,1
63854,1
63855,0
63856,0
63857,0
63858,0
63859,1
63860,0
63861,1
63862,1
63863,1
63864,0
63865,1
63866,1
63867,1
63868,0
63869,1
63870,0
63871,1
63872,0
63873,0
63874,1
63875,1
63876,1
63877,0
63878,0
63879,1
63880,0
63881,0
63882,1
63883,1
63884,0
63885,1
63886,0
63887,0
63888,0
63889,0
63890,0
63891,0
63892,0
63893,0
63894,1
63895,1
63896,0
63897,0
63898,0
63899,0
63900,0
63901,0
63902,0
63903,0
63904,1
63905,0
63906,0
63907,0
63908,0
63909,0
63910,1
63911,1
63912,1
63913,0
63914,0
63915,0
63916,0
63917,1
63918,0
63919,1
63920,0
63921,0
63922,1
63923,0
63924,0
63925,1
63926,0
63927,1
63928,1
63929,0
63930,1
63931,0
63932,0
63933,0
63934,0
63935,0
63936,0
63937,1
63938,1
63939,1
63940,1
63941,0
63942,0
63943,1
63944,0
63945,0
63946,0
63947,0
63948,0
63949,1
63950,0
63951,1
63952,0
63953,0
63954,1
63955,1
63956,1
63957,0
63958,0
63959,1
63960,0
63961,1
63962,0
63963,0
63964,0
63965,0
63966,1
63967,0
63968,0
63969,1
63970,1
63971,0
63972,1
63973,0
63974,0
63975,0
63976,1
63977,0
63978,0
63979,0
63980,0
63981,1
63982,0
63983,1
63984,0
63985,1
63986,0
63987,0
63988,0
63989,0
63990,1
63991,0
63992,0
63993,0
63994,1
63995,0
63996,0
63997,0
63998,0
63999,1
64000,0
64001,0
64002,0
64003,1
64004,1
64005,1
64006,0
64007,0
64008,1
64009,1
64010,0
64011,0
64012,0
64013,1
64014,0
64015,1
64016,0
64017,1
64018,1
64019,0
64020,1
64021,0
64022,0
64023,0
64024,0
64025,0
64026,0
64027,1
64028,0
64029,0
64030,0
64031,1
64032,1
64033,0
64034,1
64035,0
64036,1
64037,0
64038,0
64039,0
64040,1
64041,1
64042,0
64043,0
64044,1
64045,1
64046,0
64047,1
64048,0
64049,0
64050,0
64051,1
64052,1
64053,0
64054,1
64055,0
64056,0
64057,0
64058,0
64059,0
64060,1
64061,0
64062,0
64063,0
64064,1
64065,1
64066,0
64067,1
64068,0
64069,0
64070,1
64071,0
64072,0
64073,0
64074,0
64075,0
64076,0
64077,1
64078,0
64079,1
64080,1
64081,0
64082,0
64083,0
64084,0
64085,0
64086,0
64087,1
64088,0
64089,0
64090,1
64091,0
64092,0
64093,0
64094,1
64095,0
64096,0
64097,0
64098,0
64099,1
64100,0
64101,1
64102,0
64103,0
64104,1
64105,0
64106,0
64107,0
64108,1
64109,0
64110,1
64111,0
64112,0
64113,0
64114,0
64115,0
64116,0
64117,0
64118,0
64119,0
64120,0
64121,0
64122,1
64123,0
64124,0
64125,1
64126,0
64127,1
64128,0
64129,0
64130,1
64131,0
64132,0
64133,1
64134,1
64135,0
64136,0
64137,0
64138,1
64139,0
64140,0
64141,0
64142,0
64143,0
64144,0
64145,0
64146,0
64147,1
64148,1
64149,1
64150,0
64151,1
64152,0
64153,0
64154,0
64155,1
64156,0
64157,0
64158,1
64159,0
64160,1
64161,1
64162,0
64163,0
64164,0
64165,0
64166,0
64167,1
64168,0
64169,0
64170,0
64171,1
64172,0
64173,0
64174,0
64175,1
64176,1
64177,0
64178,1
64179,0
64180,0
64181,1
64182,0
64183,0
64184,0
64185,1
64186,0
64187,1
64188,0
64189,1
64190,1
64191,1
64192,0
64193,1
64194,0
64195,1
64196,0
64197,0
64198,0
64199,0
64200,1
64201,0
64202,0
64203,0
64204,0
64205,0
64206,0
64207,1
64208,0
64209,0
64210,1
64211,0
64212,1
64213,0
64214,0
64215,0
64216,1
64217,0
64218,0
64219,0
64220,0
64221,0
64222,1
64223,0
64224,1
64225,0
64226,0
64227,1
64228,0
64229,0
64230,1
64231,1
64232,1
64233,0
64234,1
64235,0
64236,0
64237,1
64238,1
64239,1
64240,0
64241,0
64242,0
64243,1
64244,1
64245,0
64246,0
64247,0
64248,0
64249,0
64250,0
64251,0
64252,0
64253,0
64254,0
64255,0
64256,1
64257,1
64258,0
64259,0
64260,0
64261,0
64262,0
64263,0
64264,0
64265,0
64266,1
64267,0
64268,0
64269,0
64270,1
64271,1
64272,0
64273,1
64274,0
64275,0
64276,0
64277,0
64278,0
64279,1
64280,0
64281,1
64282,0
64283,1
64284,1
64285,1
64286,0
64287,0
64288,0
64289,1
64290,1
64291,0
64292,0
64293,0
64294,0
64295,1
64296,0
64297,1
64298,0
64299,1
64300,1
64301,1
64302,1
64303,0
64304,1
64305,0
64306,0
64307,0
64308,1
64309,0
64310,1
64311,0
64312,0
64313,0
64314,0
64315,0
64316,1
64317,1
64318,0
64319,0
64320,0
64321,0
64322,1
64323,0
64324,0
64325,1
64326,1
64327,0
64328,0
64329,0
64330,1
64331,1
64332,0
64333,1
64334,0
64335,1
64336,0
64337,0
64338,0
64339,0
64340,0
64341,0
64342,0
64343,0
64344,0
64345,0
64346,0
64347,1
64348,0
64349,0
64350,0
64351,0
64352,0
64353,0
64354,1
64355,0
64356,1
64357,1
64358,0
64359,0
64360,1
64361,0
64362,1
64363,0
64364,0
64365,0
64366,0
64367,1
64368,0
64369,1
64370,1
64371,0
64372,1
64373,1
64374,0
64375,1
64376,0
64377,0
64378,0
64379,1
64380,1
64381,1
64382,1
64383,0
64384,0
64385,0
64386,0
64387,1
64388,0
64389,0
64390,1
64391,0
64392,0
64393,0
64394,0
64395,0
64396,0
64397,0
64398,0
64399,0
64400,0
64401,1
64402,0
64403,0
64404,0
64405,0
64406,0
64407,1
64408,0
64409,1
64410,0
64411,0
64412,0
64413,0
64414,0
64415,0
64416,0
64417,1
64418,1
64419,1
64420,0
64421,0
64422,0
64423,1
64424,1
64425,0
64426,0
64427,1
64428,1
64429,1
64430,0
64431,0
64432,0
64433,1
64434,0
64435,0
64436,0
64437,1
64438,0
64439,0
64440,1
64441,1
64442,0
64443,0
64444,0
64445,1
64446,0
64447,0
64448,0
64449,1
64450,0
64451,0
64452,0
64453,0
64454,0
64455,0
64456,1
64457,0
64458,0
64459,0
64460,1
64461,0
64462,0
64463,0
64464,1
64465,0
64466,0
64467,1
64468,0
64469,0
64470,0
64471,1
64472,0
64473,0
64474,0
64475,1
64476,0
64477,0
64478,0
64479,0
64480,0
64481,0
64482,0
64483,1
64484,1
64485,1
64486,0
64487,1
64488,0
64489,0
64490,1
64491,1
64492,0
64493,0
64494,0
64495,0
64496,0
64497,0
64498,0
64499,0
64500,0
64501,0
64502,0
64503,0
64504,1
64505,0
64506,0
64507,1
64508,0
64509,0
64510,0
64511,1
64512,1
64513,0
64514,0
64515,1
64516,0
64517,0
64518,0
64519,0
64520,0
64521,0
64522,0
64523,0
64524,1
64525,0
64526,1
64527,0
64528,0
64529,0
64530,0
64531,1
64532,0
64533,0
64534,1
64535,0
64536,0
64537,0
64538,1
64539,1
64540,1
